"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
38108,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",317,51193,13.23,"SE",0.18,20,"SLA",8,-76.07,42.47,TRUE,FALSE,13.23,0.18
38109,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",318,51193,13.34,"SE",0.076,20,"SLA",8,-76.07,42.47,TRUE,FALSE,13.34,0.076
38110,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",319,51193,12.76,"SE",0.192,20,"SLA",8,-76.07,42.47,TRUE,FALSE,12.76,0.192
38111,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",320,51193,11.22,"SE",0.051,20,"SLA",8,-76.07,42.47,TRUE,FALSE,11.22,0.051
38112,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",321,51193,14.83,"SE",0.443,20,"SLA",8,-76.07,42.47,TRUE,FALSE,14.83,0.443
38113,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",322,51193,14.25,"SE",0.066,20,"SLA",8,-76.07,42.47,TRUE,FALSE,14.25,0.066
38114,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",323,51193,12.74,"SE",0.021,20,"SLA",8,-76.07,42.47,TRUE,FALSE,12.74,0.021
38115,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",324,51193,13.02,"SE",0.061,20,"SLA",8,-76.07,42.47,TRUE,FALSE,13.02,0.061
38116,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",325,51193,12.62,"SE",0.131,20,"SLA",8,-76.07,42.47,TRUE,FALSE,12.62,0.131
38117,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",326,51193,13.82,"SE",0.081,20,"SLA",8,-76.07,42.47,TRUE,FALSE,13.82,0.081
38118,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",327,51193,13.7,"SE",0.127,20,"SLA",8,-76.07,42.47,TRUE,FALSE,13.7,0.127
38119,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",328,51193,14.15,"SE",0.135,20,"SLA",8,-76.07,42.47,TRUE,FALSE,14.15,0.135
38120,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",329,51193,12.4,"SE",0.037,20,"SLA",8,-76.07,42.47,TRUE,FALSE,12.4,0.037
38121,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",330,51193,11.67,"SE",0.024,20,"SLA",8,-76.07,42.47,TRUE,FALSE,11.67,0.024
38122,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",331,51193,13.5,"SE",0.138,20,"SLA",8,-76.07,42.47,TRUE,FALSE,13.5,0.138
38123,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",333,51193,11.54,"SE",0.275,20,"SLA",8,-76.07,42.47,TRUE,FALSE,11.54,0.275
38124,408,154,1277,"Observational",2000-08-01 00:00:00,"00:00:00",334,51193,12.84,"SE",0.061,20,"SLA",8,-76.07,42.47,TRUE,FALSE,12.84,0.061
